Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
LDLRAP1,0.4848465582103008,6.306515481340257,3.5263438794683246,0.0011446907177772594,0.028207872675955852,-0.9106419639997547
LOC390466,-0.649364322460141,7.932743041600996,-3.525282248033147,0.0011481198044160413,0.02825912740693114,-0.9133343251523867
APCDD1L,0.6075416074655414,5.920596529416032,3.5246224519135207,0.0011502559315200043,0.02827847504884743,-0.9150074181288037
KRTAP2-1,0.9367030869268628,5.6489699759119825,3.524180484230861,0.0011516889636610497,0.028280512348000407,-0.916128066356988
MOXD1,0.5597148933338432,8.153836337103273,3.522443901703738,0.0011573362861017483,0.028321234349424008,-0.9205306928458832
C14orf112,-0.5958260198703285,8.664385933121979,-3.521446212575497,0.001160592778862259,0.028321234349424008,-0.9230596023981281
CDC16,-0.2633177408469281,9.853034272360475,-3.5208984051920202,0.0011623845866149804,0.028321234349424008,-0.9244480247936222
Selenoprotein 15,-0.7581816951089758,9.046528650247387,-3.5208810175629135,0.0011624415028501896,0.028321234349424008,-0.9244920922394053
MOSPD1,-0.3309578896758695,6.085723351632074,-3.5203577270252207,0.0011641556835158343,0.028321234349424008,-0.9258182795694836
C2,0.5347556221985299,5.770788394969192,3.5199752089779066,0.0011654102628962924,0.028321234349424008,-0.9267876458710758
C11orf75,0.5497472524482067,7.754357877078899,3.5197393554830034,0.0011661844608841182,0.028321234349424008,-0.9273853146174194
CTXN1,0.7425778934004699,8.116657547275633,3.5196620487829793,0.0011664383306254128,0.028321234349424008,-0.927581210979171
DCTPP1,0.2907658886373092,9.86506669366045,3.5195462444558054,0.0011668187232704863,0.028321234349424008,-0.9278746571694647
SCXA,0.2262164699747518,5.4054234404007575,3.519531127686179,0.0011668683874512039,0.028321234349424008,-0.9279129624741902
KIAA1370,-0.6812392059787002,7.226117052106137,-3.519002179439136,0.001168607458426246,0.028330615537264063,-0.929253248461249
GADD45B,0.43469073310833856,7.693655914249954,3.518471459229012,0.0011703548595179787,0.028340176748512812,-0.9305979300719791
ABTB1,0.5412794812815349,7.615036643272562,3.51700463482162,0.0011751974676694951,0.028417870300346284,-0.9343139199310286
ANKRA2,-0.541646638080059,7.235852678855384,-3.5166785017624935,0.0011762767855628868,0.028417870300346284,-0.9351400332430995
SIDT2,0.3421066439955412,10.681638474637948,3.514932686461238,0.0011820706803614264,0.02852494524291525,-0.9395616735861854
CHMP5,-1.2301482867118259,6.733789228217327,-3.5133495597676188,0.001187348365558113,0.028619331260046302,-0.9435703852035875
FAM25A,-0.6877554161533391,9.345411418817974,-3.5119095977792747,0.0011921684459305925,0.02868644424490294,-0.9472158499685452
AKTIP,-0.6634037878208368,6.954042314162688,-3.511489506800712,0.00119357818459574,0.02868644424490294,-0.9482792373204809
IKZF5,-0.42057364097089195,5.873721008946469,-3.511292052752766,0.0011942413530772159,0.02868644424490294,-0.9487790374046137
CMTM4,0.2039031600205957,5.3816826945633425,3.50999243354478,0.001198615094633424,0.028758524366771707,-0.9520683345397023
CUEDC2,0.33504070309083195,8.788861299021864,3.5092595722435505,0.0012010882522149834,0.028778844337353802,-0.9539229332629038
ALG14,-0.5032713694597772,6.912673809534464,-3.5089276733413395,0.001202209910970332,0.028778844337353802,-0.9547627860173717
HPRT1,-0.5628124789087443,6.987132734330693,-3.50817796083057,0.0012047472855270058,0.028806662834073817,-0.9566597573096267
DCAF7,0.3603317443552943,8.519632507286367,3.5064385155417437,0.001210654213592476,0.02889103889914916,-0.9610602834961339
AMD1,-0.6477240479870552,8.54254433568751,-3.506326760858194,0.0012110346678818372,0.02889103889914916,-0.9613429705130363
DPP9,0.6227837424486052,7.690620706740827,3.50460618722694,0.0012169066589846874,0.028955817428015847,-0.9656946829176629
LOC285074,-0.32382006853411216,8.539251102491265,-3.5045372536367227,0.001217142485373983,0.028955817428015847,-0.9658690103890102
ARL5A,-0.7455331244198774,6.695154964179771,-3.5039300089810603,0.0012192218079548785,0.028955817428015847,-0.9674046134778926
KIAA0564,-0.29011208922443843,5.615263782844952,-3.5039131390839726,0.0012192796224343538,0.028955817428015847,-0.9674472723690153
BCL9L,0.538969685818053,6.456980977739845,3.502591890967564,0.00122381583692896,0.029030630260831254,-0.9707880116539371
ST5,0.46003660021197573,6.2100493782901545,3.5002479271867357,0.0012319032532375808,0.02918941803429227,-0.9767132029446755
SLC6A8,0.5633020681067366,6.926100053149126,3.499470485467318,0.0012345969955128027,0.0291911250248976,-0.9786780480744035
LOC642236,-0.5321385994255945,8.458444941200668,-3.499422752414773,0.0012347625690852322,0.0291911250248976,-0.9787986781543294
CAPNS1,0.6406801712692124,7.674564611488342,3.4988314114744035,0.0012368155474984806,0.029206694991999068,-0.9802930397652521
SLC27A1,0.6608986469919759,7.213501688807983,3.4974994335717593,0.0012414518402012592,0.029283164690152675,-0.9836586096366764
AGTR1,-0.851016071201803,6.980317589266658,-3.494869235023924,0.0012506560106421484,0.029467087512835142,-0.9903026809922091
ARMC10,-0.46921340020564806,6.50610672125959,-3.4944058442489325,0.0012522843874413167,0.029472301999264965,-0.9914729954969204
TOB1,-0.3523976080047459,9.905736185049397,-3.493475198494047,0.001255560874866631,0.029516249253598713,-0.9938231626885949
GPN3,-0.4491551586474679,6.918151293534071,-3.4912054507373615,0.0012635864548488042,0.029664235954232877,-0.9995537362833717
XG,-0.802836126444815,6.463774261688433,-3.4908948937825954,0.0012646883752091072,0.029664235954232877,-1.00033768203794
C7orf11,-0.43653224032189847,7.223269566907979,-3.490017548457184,0.0012678063673081782,0.02967575263297522,-1.0025522061738785
HAL,-1.074155186023138,9.24552140841262,-3.489832297440581,0.001268465673202089,0.02967575263297522,-1.0030197681871567
CD79B,0.3888376165887859,5.84987945827014,3.489561594538748,0.001269429693456784,0.02967575263297522,-1.0037029843400305
UQCRFS1,-0.347045580676153,11.374238386204965,-3.4883324837133096,0.0012738156295285389,0.029676096612115933,-1.006804772560912
PRPF38B,-0.28048515407047164,5.8288138172324535,-3.488293523924385,0.0012739548906142851,0.029676096612115933,-1.0069030831682397
SYT7,0.6554282987240044,6.62027275770543,3.4880397891330266,0.001274862218992632,0.029676096612115933,-1.0075433414252046
RBM10,0.34301026606638796,10.068990986282458,3.4874581329884395,0.001276944501633149,0.029676096612115933,-1.0090109724718
FKBP1A,0.3870695896230653,9.438716913268204,3.487105508888078,0.0012782084577777873,0.029676096612115933,-1.009900654962074
ZNF668,0.4338937381551548,7.202273302138105,3.4867533735009397,0.0012794718611802986,0.029676096612115933,-1.0107890619348714
CCNC,-0.8236083681500639,6.367970052366933,-3.4867267548761998,0.0012795674131339996,0.029676096612115933,-1.010856216685382
PHF20L1,-0.5748218086239808,7.319920844433886,-3.4863170642786248,0.0012810389299982084,0.029676096612115933,-1.0118897732818768
CRELD2,0.3195514386494739,8.860929101186954,3.4859953698064383,0.001282195523439555,0.029676096612115933,-1.0127012952910475
ANKRD13C,-0.5231092391802756,6.478649254465942,-3.4850427985330925,0.00128562620293859,0.029704408380059315,-1.0151040896440922
LRFN3,0.5410118310059705,8.339002816216158,3.4845014375258123,0.0012875798378998299,0.029704408380059315,-1.0164694962877938
ARAP3,0.4796419560556553,7.2168779043675055,3.4844755867262323,0.0012876731981807438,0.029704408380059315,-1.0165346939880857
GNPDA2,-0.6641166497231924,6.777013906014868,-3.4814576016896526,0.001298617459860732,0.029923917837450926,-1.0241447078491914
FBXW2,-0.4625058152501785,6.964803352097904,-3.480491288501454,0.0013021404852162624,0.029948094439504375,-1.0265806581671475
PPP2R4,0.4441945455437885,9.108039289465239,3.4803380243937125,0.0013027001044979116,0.029948094439504375,-1.0269669876311251
LOC729362,-0.7637548587845874,8.559138062779372,-3.479718644034437,0.0013049640257076689,0.029948094439504375,-1.0285281637988444
ALPL,0.7496706366736807,6.360655663772683,3.4796033756179074,0.0013053857645024106,0.029948094439504375,-1.0288186884869859
PSG4,-1.316843643927256,7.941527727526673,-3.478766122992094,0.0013084529958278164,0.029985619749025645,-1.0309287785953183
PLEC1,0.521305222975917,8.485285727321186,3.4777613514263486,0.0013121430594245154,0.030037320789842514,-1.0334607406531893
LOC728782,-0.7270627254949421,12.003137010120001,-3.476770230574665,0.0013157927777199163,0.030066366837141353,-1.0359579631418256
LOC338870,-0.3335637833602227,12.517231115300499,-3.4766373754422886,0.001316282745615326,0.030066366837141353,-1.036292678457773
LOC653505,-0.44126537920072867,10.56587774692775,-3.4754705745916854,0.0013205934221965435,0.03010324394055416,-1.03923205600179
PPCS,-0.4845941385896352,8.995400189693362,-3.474648512771263,0.0013236386152825276,0.03010324394055416,-1.0413026930927023
INSIG2,-0.6472721019672921,7.395310051853287,-3.4746445164158963,0.0013236534355773135,0.03010324394055416,-1.0413127586781767
LOC648638,-0.6325799370663863,6.900553415921656,-3.4743957981985436,0.001324576108851854,0.03010324394055416,-1.0419391922422738
ODF3B,0.5926178304273505,6.229974808518331,3.4739197628755343,0.0013263437854577798,0.03010324394055416,-1.0431380979731868
TRIP6,0.31771791980895925,9.74486089720706,3.4737868460257353,0.001326837753975093,0.03010324394055416,-1.0434728380965037
LANCL2,-0.433811645455532,7.172080219882905,-3.473485726074126,0.0013279574811931654,0.03010324394055416,-1.0442311612960937
P2RY6,0.2710818671708138,5.485988586679183,3.472830616323181,0.0013303966687026878,0.03012435786319149,-1.0458808439176277
HNRPLL,-0.41845685601567123,6.320403199495742,-3.4724635457607995,0.0013317652717137077,0.03012435786319149,-1.0468051279348964
C14orf173,0.47484493811942097,10.394138356020674,3.4715974006452823,0.0013350000065121517,0.030164951603455805,-1.048985897578003
MPRIP,0.45692236257126567,6.45004698475588,3.470804842041875,0.0013379665294941023,0.030174465451361245,-1.0509811647467453
ALKBH3,-0.36357983300650765,7.7992299485679695,-3.470715261371984,0.0013383022249744388,0.030174465451361245,-1.0512066705180576
MYO1D,0.4300824225370692,8.378469520912963,3.4683428434616204,0.0013472221262387026,0.030299549302483606,-1.057177862610775
CARHSP1,0.44727775093222566,8.775420389513629,3.46819599226989,0.0013477761338914446,0.030299549302483606,-1.0575474116288905
CITED4,0.5630544435389622,8.50578652607082,3.4677488916578163,0.0013494642026724833,0.030299549302483606,-1.0586724882043557
MYO1C,0.5216487054621028,8.20627138104035,3.467543877096491,0.0013502389320878359,0.030299549302483606,-1.0591883602847556
UQCRC2,-0.38235464839594707,8.763351038768375,-3.466826920751761,0.0013529515961296873,0.030299549302483606,-1.0609923017681977
TADA3,0.38594909192778143,8.363502295759545,3.46660755914936,0.0013537826134700879,0.030299549302483606,-1.061544204219535
C20orf7,-0.5040973531790887,6.315009896060759,-3.4665565695853364,0.0013539758496669844,0.030299549302483606,-1.0616724889361668
MAPKAPK5,-0.45884388104392043,7.015986245345495,-3.466015676749735,0.0013560273128057037,0.030303523040506312,-1.0630332664651316
MFSD6,-0.5840038027000205,9.17146939012283,-3.465747139378096,0.0013570469116774048,0.030303523040506312,-1.0637088147478906
APEX2,0.41516657332317203,7.635141869737328,3.465340148226565,0.0013585936028748214,0.03030575250885624,-1.064732617733915
PRPS2,-0.43114216196350996,7.810536409961538,-3.463733807302419,0.0013647147228243674,0.030409909132211914,-1.068772872983467
HIGD1A,-1.0065472613420139,9.920965671657264,-3.463285352940392,0.001366428322416145,0.03041164692887233,-1.0699006615911895
LOC644315,-0.6198290880611179,11.766712028476357,-3.4629538078073967,0.0013676965247301507,0.03041164692887233,-1.0707343978692814
DOPEY1,-0.29811776663689477,5.9693292789994,-3.4621747845020625,0.0013706808344643598,0.03041285132734827,-1.0726932567524852
SYF2,-0.6817895666848323,8.92241724645584,-3.461528876196403,0.001373159939900227,0.03041285132734827,-1.0743172371006997
ELANE,-1.1184822363594573,6.93694477183142,-3.46144572287767,0.0013734794088540816,0.03041285132734827,-1.0745262954805987
LOC644889,-0.6886748426650389,7.426394778043373,-3.46112637005142,0.0013747070020507755,0.03041285132734827,-1.0753291681229973
EMID1,0.4536644061591794,5.607062261760876,3.4606319206525518,0.0013766097441682962,0.03041285132734827,-1.076572174291024
KLHL22,0.43674983569502485,8.261014284734106,3.460467861337409,0.0013772416360250935,0.03041285132734827,-1.0769845874585071
MARCKSL1,0.510697510871808,8.719691308423348,3.4601874476968404,0.0013783223233501708,0.03041285132734827,-1.0776894710413796
LOC100128060,-0.7768311916338106,9.915324027532659,-3.459916732166524,0.001379366406998036,0.03041285132734827,-1.078369950235471
TNFRSF4,0.32643255542613514,5.6395769274696335,3.4582365524267984,0.0013858634403308469,0.03050672771052569,-1.082592732621559
TOMM20,-0.4647393929088038,10.627386628636819,-3.4580627880331467,0.0013865370371632035,0.03050672771052569,-1.0830293971463965
PYGO2,0.39243310385601116,5.850578642526116,3.4572497506148294,0.0013896929483918404,0.030540576157752897,-1.0850723950231833
NXPH4,0.5819543013580041,6.149143242570871,3.4569157064730693,0.0013909915809460643,0.030540576157752897,-1.0859117132591178
ZNF785,0.21094598486500118,5.459976436837631,3.456148845070364,0.0013939772430695352,0.030557441932368715,-1.0878383794335997
CMTM6,-0.6295834685869265,8.384670612630787,-3.455261661408485,0.0013974390332975827,0.030557441932368715,-1.0900670876411578
ING2,-0.6022944024185168,7.398169821709587,-3.455232676934866,0.0013975522697123011,0.030557441932368715,-1.0901398953616521
NICN1,0.4642833496383615,7.859838777917162,3.4546786157788016,0.0013997185666290274,0.030557441932368715,-1.0915316161387603
BHMT2,0.16772042529411113,5.386746946245065,3.45462192207106,0.0013999404122035544,0.030557441932368715,-1.091674016410499
JPH2,0.26880258749783825,5.474743483825498,3.454475647034458,0.001400512950208821,0.030557441932368715,-1.0920414171621928
NOX4,0.5390912324945857,5.536609637843239,3.453262761289727,0.0014052689913518481,0.030623684590418778,-1.0950875485895981
PPP1R8,-0.4788077161193887,6.396812766234774,-3.4525946991489165,0.0014078952504788514,0.030623684590418778,-1.0967651497805866
C11orf17,0.5287934218906886,6.590485962183028,3.4525845756976947,0.001407935083575541,0.030623684590418778,-1.096790570037811
LOC647081,-0.739113041834837,8.410096868848662,-3.451929442063146,0.0014105151607481247,0.030646701537952216,-1.0984355518815203
CD79B,0.18116194690801515,5.38614105158547,3.451573321207502,0.0014119195542883552,0.030646701537952216,-1.0993296764043077
LOC643031,0.47286354172928924,11.797127224378873,3.450514726435639,0.0014161021387089359,0.030705668113247795,-1.1019872634147623
UTP11L,-0.5310756756946108,7.649879434669648,-3.4496395926802617,0.0014195688266303165,0.03074900583515885,-1.1041839777153495
PGBD2,-0.2945321541489453,5.714619667669341,-3.448040134917847,0.0014259258414796234,0.030854342303246667,-1.1081981578036482
POLA2,0.4028938214870827,7.101760436710137,3.447648708813546,0.0014274857107625105,0.030854342303246667,-1.1091803883221694
C9orf85,-0.4865691606842504,5.9258564303362755,-3.4473064583182156,0.0014288509516924121,0.030854342303246667,-1.1100391752756655
COMMD10,-0.5819888604008032,6.445235475867263,-3.4467640419378838,0.0014310172219400906,0.030860794881018977,-1.1114001412527275
WBSCR27,0.30194439425394554,5.527372313408818,3.4456457548887185,0.0014354933157050005,0.030860794881018977,-1.1142056865255618
TAF9L,-0.43199337420709677,6.20771711756387,-3.445627172544049,0.0014355678073239189,0.030860794881018977,-1.114252301979759
TMEM14B,-0.536258869427606,9.300456891644956,-3.4453628956172513,0.0014366276237666935,0.030860794881018977,-1.114915250874481
RRAS,0.48369819158431354,9.014384296348481,3.4450720656969174,0.0014377947915743964,0.030860794881018977,-1.1156447806058134
LOC100132742,-0.6188469052414465,12.398537184582889,-3.4450234791241403,0.001437989869372411,0.030860794881018977,-1.1157666542640605
KIAA1737,-0.546479139634885,7.640304990607883,-3.444256885134127,0.0014410711487224948,0.030874365672669445,-1.117689454540443
NAE1,-0.654671361931967,8.414838646949773,-3.4440075255157883,0.0014420747990750147,0.030874365672669445,-1.118314863290938
YOD1,-1.1218341058996246,8.850079620629948,-3.443742685178295,0.0014431414919909387,0.030874365672669445,-1.11897907465017
TBCE,-0.39657625730659934,7.749603703912445,-3.443369193625378,0.0014446470836029547,0.030874365672669445,-1.119915737944126
UBE2V2,-0.6858055495815197,7.8715756085527575,-3.4430358254562177,0.0014459922049502878,0.030874365672669445,-1.1207517360730916
LOC388524,0.22026813502924444,13.454367148043229,3.4423969544740287,0.0014485733696348987,0.0308806943867559,-1.1223537441404288
ATP5F1,-0.6665225945323026,10.735839553906946,-3.4420071292133403,0.0014501505103860443,0.0308806943867559,-1.123331184217955
LIPK,-0.7572458121351385,6.168790023948526,-3.441732753876774,0.00145126155524716,0.0308806943867559,-1.1240191153630334
C14orf129,-0.8256130082713203,6.844437300415012,-3.441504660323658,0.0014521858097467086,0.0308806943867559,-1.124590985712766
RPS27A,-0.5001499858761329,12.487977997094978,-3.4410634983614035,0.0014539750374050653,0.030887384516720587,-1.1256970037327019
SULF1,0.8930402253981837,6.10966994158102,3.439578941445734,0.0014600115169871618,0.030984195779952473,-1.1294183680473893
MCRS1,0.331221556460664,9.218219369999684,3.438787673938109,0.0014632387651829224,0.03102125422623633,-1.1314015342873
LMCD1,0.561883570015997,8.14290684551486,3.4377092024100375,0.0014676484140395526,0.03106107285754762,-1.134104168596929
DCK,-0.7187188882993639,6.896111623087236,-3.43725139677783,0.0014695241371256039,0.03106107285754762,-1.1352512988061791
GGPS1,-0.5080430434847374,8.160932386521003,-3.437191003340668,0.001469771752895562,0.03106107285754762,-1.1354026219890319
LOC100129203,-0.45295699701939457,5.9420414707897224,-3.4362152765879177,0.0014737778240312236,0.03106107285754762,-1.1378472467093932
RAB5A,-0.9272519042673525,8.688222326360096,-3.4361106683181544,0.001474207938203763,0.03106107285754762,-1.1381093164668465
ARHGDIA,0.43428106914253656,10.002286004307253,3.4360037082414223,0.0014746478466520945,0.03106107285754762,-1.138377274085749
SLC25A25,-0.3296492267328035,8.19410317130121,-3.4357811590004563,0.0014755635568871116,0.03106107285754762,-1.1389347940481649
GAMT,0.5407107716563259,7.790589925325317,3.4350777324908095,0.0014784614905205122,0.03106107285754762,-1.1406968700968774
PDCD5,-0.6119965671759232,8.032358384667626,-3.4350282180058893,0.0014786656826988288,0.03106107285754762,-1.1408208967695916
IFNAR1,0.5075581727676193,6.731646723238053,3.434717882897081,0.0014799460857362993,0.03106107285754762,-1.1415982218856913
MGC71993,0.3793666982625706,10.023160765471085,3.4338326889344617,0.0014836041255029322,0.031106678691475896,-1.1438152619937876
ZBTB34,-0.3987967365074183,6.974224401188234,-3.4327920016104176,0.0014879158231015316,0.031156578144867206,-1.146421393010776
COL18A1,0.583709067827966,9.261267483733876,3.4325406565603944,0.0014889589765593467,0.031156578144867206,-1.1470507638659697
GPX2,0.7701085582869804,7.453562823863532,3.4316942821748917,0.001492476828612221,0.031199021608893793,-1.149169930290591
SMARCD1,0.30292636283037166,9.070279176263073,3.4302580901992807,0.0014984644226607982,0.031292956926274255,-1.1527653107140763
LLGL1,0.4133391741605706,8.840903087774798,3.4280506365126593,0.0015077123800385605,0.03145030917773695,-1.1582900497242417
LOC653147,-0.6579287007756113,8.382225226690995,-3.4277437856586412,0.0015090022306705642,0.03145030917773695,-1.1590578884405511
ESAM,0.6806147303364982,7.33414976325957,3.426642128203526,0.0015136417789377193,0.03151564682070524,-1.1618143110032495
ZHX1,-0.5798771588377332,6.572922289221827,-3.425517448874343,0.0015183923834827665,0.031577198647085906,-1.164627890595022
LOC650518,-0.5194681385197185,10.402420747136972,-3.4252289928725745,0.0015196131116328939,0.031577198647085906,-1.1653494405766116
ZNF682,-0.29256814395820924,5.623743445963134,-3.4243037216578838,0.0015235351532069767,0.03159185738091772,-1.1676637337707003
USO1,-0.563726521472739,9.006792016312033,-3.4241009066044708,0.0015243961413826184,0.03159185738091772,-1.1681709751013054
RPS6KA4,0.4140724925996593,8.743175297493877,3.423995616310264,0.0015248433024017862,0.03159185738091772,-1.1684343008069957
ZNF76,0.3606509795979423,5.918387984980384,3.4227419216088357,0.0015301773304836443,0.03166079955865994,-1.1715694243526142
MRPS31,-0.5370729164907551,7.791328632059319,-3.422503436978353,0.0015311940204775385,0.03166079955865994,-1.1721657411946342
PPHLN1,-0.5926675318138509,7.631625860006638,-3.4220024864393683,0.0015333317440587694,0.031673734429048306,-1.173418272612249
CYTSA,0.3057453649934662,9.029377858890289,3.4213895898912257,0.0015359510688231009,0.031696582352284404,-1.1749505819497292
TMEM116,-0.39699012052096755,8.035484418154123,-3.420888315128242,0.0015380965444777904,0.031697089516841574,-1.1762037248019412
CDC2,-0.48764747344918885,6.097083515820685,-3.420676916863059,0.00153900219796753,0.031697089516841574,-1.1767321749993211
POP4,-0.36637862483940714,7.49939524917131,-3.4201833627807634,0.0015411186276496007,0.03170949977873137,-1.1779658919481815
UPF1,0.4918205296861892,7.277498638464623,3.4193411107386087,0.0015447367652958919,0.03175275396063567,-1.1800710340239409
KIAA1285,0.35605661720376536,5.909264695053786,3.418136933943158,0.0015499237950944516,0.03181529654231439,-1.183080338013501
EML1,-0.6148055630396128,8.22558328284523,-3.417929910799116,0.0015508172333477987,0.03181529654231439,-1.1835976480085542
SHFM1,-0.7190618589200667,10.044260471911903,-3.4170023620611607,0.0015548262653992972,0.03184405074928181,-1.1859152211235688
ACTB,0.33113090605970025,12.902588664589825,3.416902281388769,0.0015552594250222136,0.03184405074928181,-1.1861652642778155
PSMA3,-0.8587118051194859,8.461450440139211,-3.41625303189935,0.0015580722538354186,0.03187048967659832,-1.1877872725446386
OAT,-0.6654834373505705,8.975771232214704,-3.4156495739455672,0.001560691063839683,0.0318918495561272,-1.1892947453403835
UBE2N,-0.40520446024444073,9.225342505394385,-3.414707586822417,0.0015647874104506175,0.0318918495561272,-1.1916476228551716
CWC15,-0.6258279026980104,8.360375827672435,-3.414053270644367,0.0015676388446783827,0.0318918495561272,-1.1932817742381552
KRTAP4-12,1.3512566604277243,6.074218801316003,3.413963140973907,0.001568032009197592,0.0318918495561272,-1.193506860615014
Septin 11,0.4894546642974548,7.6126668379261595,3.4138787855089268,0.0015684000709990755,0.0318918495561272,-1.1937175240746933
LOC645969,-0.43798072684112926,6.011245881531702,-3.413704625356344,0.001569160232629477,0.0318918495561272,-1.194152451432287
GGA2,0.33364050603318757,7.9636267857732035,3.4135639476256423,0.0015697745102820177,0.0318918495561272,-1.194503755734413
C7orf28A,-0.5179066039627859,6.981840152141568,-3.412769319959113,0.0015732486270247767,0.031918935394910294,-1.1964879885531916
PDE5A,0.5633666088366546,7.241700060221595,3.412562178569173,0.0015741554598941248,0.031918935394910294,-1.1970051957781456
LMBRD1,-0.6707502291252996,9.90727663221363,-3.4121783908708068,0.0015758369463481378,0.03192212831548172,-1.1979634269769965
OSCAR,0.36470738169020106,5.578022452519901,3.41142919998162,0.0015791243302116426,0.03192246907336718,-1.1998338350880609
LILRB3,0.5286037510092325,6.149506489026385,3.411182025127823,0.0015802103522105835,0.03192246907336718,-1.2004508804070593
TRAF2,0.3058235593448415,5.510200984695387,3.4111329916791306,0.0015804258774506717,0.03192246907336718,-1.2005732845066799
DHX36,-0.5364509585895013,6.766289338574343,-3.410431645448966,0.0015835117098251424,0.03192456340583622,-1.2023239877919005
ASAP1,0.45938486290392444,8.731470040218841,3.41041033187888,0.0015836055770661708,0.03192456340583622,-1.202377188044987
LOC388532,-0.38440144127747033,11.336678988580516,-3.4099768634899315,0.0015855157750325156,0.03192456340583622,-1.2034591219054205
ST3GAL2,0.3006019574479187,5.492688217681716,3.409725132406598,0.001586626110258546,0.03192456340583622,-1.204087409816677
TLE2,0.5914238024252924,6.491090815493355,3.4082372874420424,0.001593203920606663,0.032014112712690036,-1.2078004112981713
PCGF6,-0.5099858338851319,6.246405269810457,-3.408027506988479,0.0015941334650690206,0.032014112712690036,-1.2083238662729254
LOC642956,-0.9709864194104758,10.202592377425722,-3.406723094156862,0.001599925030482359,0.03209964529548227,-1.2115783488317158
LOC100132802,1.276618345605967,5.84332263386397,3.4063627290969793,0.0016015285930160077,0.0321010697696778,-1.2124773440760883
CCDC104,-0.657688879419006,6.392322360295146,-3.4043054001256796,0.0016107128718783033,0.03225429427759364,-1.2176088239401137
C11orf58,-0.5674549469699702,7.930236878688696,-3.403205055646523,0.0016156456842197921,0.032291045035443965,-1.220352724850419
ZNF197,-0.33054052420834473,5.888942146664046,-3.4029873575504963,0.0016166233311579843,0.032291045035443965,-1.2208955412642881
C2orf28,0.23013742327328013,10.316868842438577,3.4027203517875124,0.0016178231843683082,0.032291045035443965,-1.2215612798669193
MTO1,-0.6587536196738715,7.391858877178447,-3.401947327530174,0.0016213017609709168,0.032291045035443965,-1.2234885541451979
CLNS1A,-0.5489875073461978,8.964046785199253,-3.401673308237667,0.001622536554752674,0.032291045035443965,-1.224171676676729
FBXO34,-0.47573659909521027,7.4145012637883205,-3.4015439216717445,0.0016231199132367513,0.032291045035443965,-1.224494224386902
KRTAP3-1,1.1146312020604983,5.794741620097849,3.4014952164571595,0.0016233395599313707,0.032291045035443965,-1.224615640027027
AGGF1,-0.5040737547079639,8.110048566371622,-3.400695182835465,0.0016269515604969626,0.032332189170938684,-1.226609895065418
CCT2,-0.46955331718712895,8.869935461122127,-3.4000433461241504,0.0016299001680599252,0.03235018416258309,-1.2282345665598227
MLF1IP,-0.8367678593554088,6.243565037074553,-3.3996371793080624,0.0016317400655204738,0.03235018416258309,-1.2292468400280452
BMP1,0.5271907910322811,6.819203860533325,3.3994716571779904,0.001632490435398182,0.03235018416258309,-1.2296593471654198
OSBPL5,0.4086513154845506,8.500310945946168,3.3991017197478097,0.0016341686861012653,0.03235283298589518,-1.230581253499837
PTPRZ1,-0.7193126588412622,6.868595582649379,-3.397571847772146,0.0016411266302892185,0.03245990405858166,-1.234393260612907
SEC11C,-0.7174065598626747,8.775866055675152,-3.3963237579470213,0.0016468240132634252,0.032514783383006486,-1.237502518760186
VSIG8,0.699997725944837,9.382493720425632,3.396283985595871,0.0016470058803289352,0.032514783383006486,-1.237601590896503
ROBO4,0.3444537997505524,5.689776865137041,3.395169155575548,0.0016521114948649703,0.03255820972292052,-1.240378377016242
SAPS2,0.5847792639425362,8.001509392053988,3.3951040775909913,0.001652410001702367,0.03255820972292052,-1.2405404574421244
STAT5A,0.38833541764028034,8.443447964458652,3.3947862119858785,0.0016538687646895558,0.03255820972292052,-1.2413320977547269
MCF2L,0.5601363235294848,6.356069130308348,3.393546425146489,0.0016595702400452824,0.03263977300280609,-1.2444194210271355
CD79B,0.6141117244587533,6.733097699045275,3.391177337983288,0.0016705174608830145,0.03275889526855773,-1.250317381212838
CAPS,-0.5255027772313262,7.184290174915178,-3.3911596000862705,0.0016705996853449397,0.03275889526855773,-1.2503615328961573
SLC2A5,0.5349834250994789,6.558479070043572,3.391014260627872,0.001671273555940763,0.03275889526855773,-1.2507232953591627
PTK7,0.47347784288387984,7.580212849143869,3.390882888313318,0.0016718828913438466,0.03275889526855773,-1.2510502857861008
TMEM140,0.5307573030323391,6.769160064035731,3.3897269802947654,0.0016772534366113632,0.03283341166659964,-1.253927111919742
IFI27,1.0092115222184574,10.744858091774041,3.388475970657763,0.0016830844451892469,0.03291679438742667,-1.2570400792844287
NDUFV3,0.310891374530332,5.88193194200675,3.3877461677553544,0.0016864950427882303,0.032952728699852864,-1.2588558313706342
AK2,0.30685111592528647,9.26530531151479,3.387264225347702,0.0016887509359186658,0.03296375926694718,-1.2600547993300983
BNIP2,-0.65379908621766,7.599616429459942,-3.3869108656483338,0.0016904067892273091,0.03296375926694718,-1.260933827675652
LOC729646,-0.5491039466346095,9.133328849647517,-3.386439550074871,0.001692617805641619,0.03296375926694718,-1.2621062158014205
IDE,-0.604834144125853,9.186888535458815,-3.3860940412536573,0.0016942404004066081,0.03296375926694718,-1.2629656106791414
PLA2G15,0.47384777270924505,6.825660315611726,3.3859476525756085,0.0016949283266734514,0.03296375926694718,-1.2633297146779743
